pair_id,cand,err,zncc,zncc_rank,zncc_dog,zncc_grad,zncc_clip
test_B_00000016,1,581.8530187221035,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000017,0,0.7759752534011589,0.6530565619468689,0.4049268960952759,0.8418269753456116,0.431549072265625,0.6602078080177307
test_B_00000017,1,896.7661040271981,0.6667636632919312,0.36814236640930176,0.8139184713363647,0.38556161522865295,0.6717384457588196
test_B_00000017,2,8.706345597069758,0.04162641614675522,0.02044360525906086,0.06543510407209396,0.28788772225379944,0.04332658648490906
test_B_00000018,0,0.8594453854920342,0.6788418292999268,0.20386642217636108,0.8755336999893188,0.3318656384944916,0.686156690120697
test_B_00000018,1,392.63850209886124,0.7172746658325195,0.1161218136548996,0.8640991449356079,0.33923694491386414,0.7201084494590759
test_B_00000019,0,1.076386315604187,0.25142359733581543,0.11494176089763641,0.5285845398902893,0.08224616944789886,0.25134438276290894
test_B_00000019,1,868.1321803305906,0.17067179083824158,0.08427873253822327,0.3720645308494568,0.03763553127646446,0.17112356424331665
test_B_00000019,2,488.57188638385327,0.043334852904081345,0.0398017056286335,0.10160025209188461,0.02845865860581398,0.04224107414484024
test_B_00000020,0,0.45306232110393246,0.8820021152496338,0.8158699870109558,0.9410471320152283,0.7567416429519653,0.8841930627822876
test_B_00000020,1,211.57796655780487,0.921367347240448,0.7617738842964172,0.9547029733657837,0.8027331829071045,0.9228184819221497
test_B_00000020,2,447.47865607307284,0.0749148428440094,0.046925172209739685,0.11126580834388733,0.023928947746753693,0.0764087662100792
test_B_00000021,0,1.024674424572444,0.7422653436660767,0.16858626902103424,0.8740883469581604,0.6195217370986938,0.7456384897232056
test_B_00000021,1,465.7745193215602,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000021,2,483.5906735212881,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000022,0,2.1077253201459016,0.6949543356895447,0.13897135853767395,0.8850470185279846,0.5682471990585327,0.6990551948547363
test_B_00000023,0,3.6389299322327053,0.2390679568052292,0.02154899761080742,0.19737423956394196,0.14248988032341003,0.24075733125209808
test_B_00000023,1,6.226027146458348,0.26538047194480896,0.03204536810517311,0.19917328655719757,0.13889501988887787,0.2676031291484833
test_B_00000023,2,436.8288441290605,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000024,0,0.6976845023256476,0.8506720066070557,0.48683682084083557,0.9087124466896057,0.7525151371955872,0.8536264896392822
test_B_00000024,1,694.5241832332599,0.6981104612350464,0.153238907456398,0.717811644077301,0.4798285663127899,0.7001789808273315
test_B_00000025,0,1.1405222873544372,0.7471513748168945,0.24070948362350464,0.898744523525238,0.5916378498077393,0.7531548738479614
test_B_00000025,1,681.7856584635344,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000025,2,782.8590123697834,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000026,0,2.6507047766745204,0.6245260834693909,0.04491560533642769,0.7582399845123291,0.3004976511001587,0.6268196702003479
test_B_00000026,1,249.93569151086663,0.03279237821698189,0.021334208548069,0.13446088135242462,0.05896277725696564,0.031157366931438446
test_B_00000026,2,804.5979074969198,0.09786178916692734,0.032430510967969894,0.10014703869819641,0.04293113201856613,0.09674819558858871
test_B_00000027,0,1.4747098714210736,0.39842140674591064,0.0277207400649786,0.16295965015888214,0.20492145419120789,0.4050961136817932
test_B_00000027,1,1.718445854820873,0.44086769223213196,0.025945279747247696,0.32745465636253357,0.2214364856481552,0.4435693621635437
test_B_00000027,2,559.4370969267669,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000028,0,1008.9836933997733,0.8607475757598877,0.26526597142219543,0.8944778442382812,0.6910886764526367,0.8633936047554016
test_B_00000028,1,0.29259242438115785,0.8717713356018066,0.38196152448654175,0.9274874925613403,0.7445277571678162,0.8776808381080627
test_B_00000029,0,145.9849437016555,0.8176618814468384,0.1749933809041977,0.9187540411949158,0.6240243315696716,0.8214916586875916
test_B_00000029,1,704.9646700495875,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000029,2,699.9215701079478,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000030,0,301.46774252536215,0.47583043575286865,0.24321869015693665,0.7515185475349426,0.18724149465560913,0.4816126823425293
test_B_00000030,1,161.85995697447393,0.42282187938690186,0.2387906014919281,0.7175909876823425,0.15270917117595673,0.42879658937454224
test_B_00000030,2,456.8825795822026,0.1132424995303154,0.06879306584596634,0.2543054521083832,0.052482470870018005,0.11178480833768845
test_B_00000031,0,699.8899259820785,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000031,1,697.7093678463924,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000031,2,699.2280106221739,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000032,0,1.4213115302726973,0.7503733038902283,0.6695945262908936,0.8936396837234497,0.5750032663345337,0.7534547448158264
test_B_00000032,1,301.9505295089303,0.049452729523181915,0.029549986124038696,0.08266417682170868,0.029371989890933037,0.05106649175286293
test_B_00000032,2,163.1316219635899,0.04175310581922531,0.031126827001571655,0.05856300890445709,0.014424075372517109,0.04224955663084984
test_B_00000033,0,1.072468239806106,0.3516743779182434,0.28796884417533875,0.5571548938751221,0.17320135235786438,0.355021208524704
test_B_00000033,1,581.155474711802,0.03150608390569687,0.03464501351118088,0.04647479206323624,0.028192216530442238,0.03176582232117653
test_B_00000033,2,114.69846160006738,0.01797424629330635,0.017014704644680023,0.026499325409531593,0.03548387065529823,0.02080913819372654
test_B_00000034,0,1.302148595734537,0.45412689447402954,0.08464372903108597,0.6973651051521301,0.4021463692188263,0.45950329303741455
test_B_00000034,1,769.7000575068457,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000034,2,745.6180493427021,0.0873270332813263,0.018347878009080887,0.11548538506031036,0.08291786909103394,0.09102846682071686
test_B_00000035,0,1.9790342313176037,0.36521974205970764,0.03297054395079613,0.5697360634803772,0.2836635708808899,0.36649006605148315
test_B_00000035,1,2.081403755543924,0.3004594147205353,0.03406102582812309,0.45777469873428345,0.24927139282226562,0.3007314205169678
test_B_00000035,2,727.2620823516086,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000036,0,0.5427135134817803,0.7614789009094238,0.4128223955631256,0.9044023156166077,0.6136536002159119,0.7648853659629822
test_B_00000036,1,916.4971563977377,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000036,2,499.71745937225944,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000037,0,0.6069671279014506,0.7014110684394836,0.14722082018852234,0.8258057832717896,0.6021198034286499,0.7059040665626526
test_B_00000037,1,805.6330449803902,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000037,2,512.2571623466986,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000038,0,1.544557626798505,0.4058528244495392,0.0832967758178711,0.6073288321495056,0.3563169538974762,0.3907663822174072
test_B_00000038,1,684.6561439517828,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000038,2,480.1502966551608,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000039,0,379.31715386502987,0.24230383336544037,0.041146714240312576,0.3556115925312042,0.13146968185901642,0.2452867031097412
test_B_00000039,1,2.566338416110031,0.31522682309150696,0.04599663242697716,0.4337221682071686,0.16404177248477936,0.3186447322368622
test_B_00000039,2,120.28030578925365,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000040,0,0.5274920819793683,0.7892000079154968,0.21898628771305084,0.8675420880317688,0.6156533360481262,0.7915500998497009
test_B_00000040,1,641.939657432376,-0.0033238204196095467,0.049243535846471786,0.03177325800061226,0.01230674795806408,-0.002149701351299882
test_B_00000040,2,641.6919511486183,0.03050057776272297,0.04641186073422432,0.03888307511806488,0.027537843212485313,0.03182148560881615
test_B_00000041,0,449.57205021081126,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000041,1,0.220802786401877,0.3725980520248413,0.2974991798400879,0.5688261389732361,0.14321021735668182,0.3747396767139435
test_B_00000042,0,696.3319108957758,0.36302900314331055,0.13094277679920197,0.5746311545372009,0.17160946130752563,0.3633989095687866
test_B_00000042,1,544.7238091913889,0.4425961375236511,0.12417947500944138,0.7156029343605042,0.2507057785987854,0.4432564079761505
test_B_00000042,2,642.1088079573805,-1.0,-1.0,-1.0,-1.0,-1.0
test_B_00000043,0,2.1371367090233906,0.16625303030014038,0.05630960315465927,0.4283224046230316,0.06989079713821411,0.1711816042661667
test_B_00000043,1,498.9171550556254,0.0678953230381012,0.025987904518842697,0.1531185507774353,0.04687398299574852,0.06859271973371506
test_B_00000043,2,326.7446735032576,0.19526776671409607,0.07642368227243423,0.4431178569793701,0.08621706068515778,0.19644567370414734
test_B_00000044,0,787.173117258749,-1.0,-1.0,-1.0,-1.0,-1.0
